track_index,cluster_memval
9,6:0.1410413235425949 1:0.1396360546350479 8:0.1391930878162384 3:0.1383979618549347 5:0.135383740067482 7:0.09052146971225739 4:0.07073425501585007 0:0.057926375418901443 9:0.05625070631504059 2:0.03091503120958805
9,4:0.2767459750175476 0:0.25122004747390747 9:0.2265564203262329 7:0.10556165874004364 5:0.0260629765689373 3:0.024507461115717888 8:0.024121055379509926 1:0.02390964701771736 6:0.023253999650478363 2:0.018060775473713875
9,7:0.23148061335086823 4:0.18208986520767212 0:0.09613879024982452 9:0.08711045980453491 5:0.08336733281612396 3:0.07812962681055069 8:0.07683559507131577 1:0.07613061368465424 6:0.07397498190402985 2:0.014742122031748295
9,5:0.10449696332216263 3:0.10445291548967361 8:0.10443571209907532 1:0.1044246181845665 6:0.10437732934951782 7:0.10312717407941818 4:0.10034853219985962 0:0.09698513895273209 9:0.09643552452325821 2:0.08091609179973602
9,2:0.3478137254714966 9:0.26056918501853943 0:0.2152448296546936 4:0.07782358676195145 7:0.03367534652352333 5:0.013562998734414577 3:0.01302344910800457 8:0.012888147495687008 1:0.012814013287425041 6:0.01258472166955471
9,7:0.106558658182621 5:0.10396700352430344 4:0.10380639880895615 3:0.10354877263307571 8:0.10342690348625183 1:0.10335581749677658 6:0.1031041219830513 0:0.09914249181747437 9:0.09834174066781998 2:0.07474809139966965
9,7:0.10743238031864166 5:0.10448969155550003 4:0.1041741743683815 3:0.10405215620994568 8:0.10392697900533676 1:0.1038544699549675 6:0.10360110551118851 0:0.09880635142326355 9:0.0979035496711731 2:0.07175913453102112
9,5:0.13613645732402802 3:0.13591164350509644 8:0.13580305874347687 1:0.13573186099529266 6:0.13543812930583954 7:0.10788726061582565 4:0.07816452533006668 0:0.057639285922050476 9:0.055144038051366806 2:0.022143734619021416
9,9:0.3191908597946167 0:0.2900930941104889 4:0.13699261844158173 2:0.08862705528736115 7:0.05940854921936989 5:0.022179389372467995 3:0.021221939474344254 8:0.020983092486858368 1:0.02085251919925213 6:0.020450877025723457
9,9:0.39620277285575867 0:0.32487958669662476 4:0.10001473873853683 2:0.07849910855293274 7:0.03732813894748688 5:0.013254521414637566 3:0.012667255476117134 8:0.012520624324679375 1:0.012440401129424572 6:0.012192875146865845
9,2:0.9809817671775818 9:0.006017068400979042 0:0.005351304076611996 4:0.0027247387915849686 7:0.0014727216912433505 5:0.000716132577508688 3:0.0006926583591848612 8:0.0006867360789328814 1:0.0006834851810708642 6:0.0006734063499607146
9,6:0.1332843005657196 1:0.1322808712720871 8:0.13195961713790894 3:0.13137947022914886 5:0.12915462255477905 7:0.09423379600048065 4:0.07744166254997253 0:0.06597849726676941 9:0.06446362286806107 2:0.03982352837920189
9,2:0.36633047461509705 9:0.2486642599105835 0:0.20719534158706665 4:0.07745873183012009 7:0.0340530164539814 5:0.013855735771358013 3:0.013309103436768055 8:0.01317199319601059 1:0.013096863403916359 6:0.012864489108324051
9,4:0.11007798463106155 7:0.1090342327952385 0:0.10714542865753174 9:0.10642824321985245 5:0.09882105141878128 3:0.09799454361200333 8:0.09776699542999268 1:0.0976373702287674 6:0.09720038622617722 2:0.07789374887943268
9,2:0.8195018768310547 9:0.05919918045401573 0:0.052267301827669144 4:0.025531627237796783 7:0.01333505567163229 5:0.006267583463340998 3:0.006052919197827578 8:0.0059987506829202175 1:0.005969006568193436 6:0.005876666866242886
9,6:0.10580165684223175 1:0.10579605400562286 8:0.10578982532024384 3:0.10577543824911118 5:0.10569579154253006 7:0.10229496657848358 4:0.09877324849367142 0:0.0951586440205574 9:0.09459974616765976 2:0.08031462132930756
9,2:0.7722062468528748 9:0.07427176088094711 0:0.06569518148899078 4:0.032431501895189285 7:0.01700190082192421 5:0.00797878485172987 3:0.007704286370426416 8:0.007634968496859074 1:0.007596887182444334 6:0.0074784839525818825
9,6:0.13454243540763855 1:0.13341696560382843 8:0.1330597996711731 3:0.13241705298423767 5:0.12997031211853027 7:0.09309497475624084 4:0.07616497576236725 0:0.06480835378170013 9:0.06330859661102295 2:0.039216525852680206
9,2:0.315222829580307 9:0.27266284823417664 0:0.22606898844242096 4:0.08221615850925446 7:0.0355372428894043 5:0.014280566945672035 3:0.01371004618704319 8:0.013566938228905201 1:0.01348851528018713 6:0.013245884329080582
9,9:0.32884374260902405 0:0.2700445353984833 2:0.20055443048477173 4:0.0923146903514862 7:0.03807364031672478 5:0.014697358012199402 3:0.014088518917560577 8:0.013936045579612255 1:0.013852541334927082 6:0.0135944914072752
9,1:0.10524355620145798 8:0.10524341464042664 3:0.10524013638496399 6:0.10523064434528351 5:0.10520399361848831 7:0.10253401100635529 4:0.09932267665863037 0:0.09585404396057129 9:0.0953068882226944 2:0.08082064241170883
9,6:0.1165953129529953 1:0.1163128986954689 8:0.11621612310409546 3:0.11603684723377228 5:0.11531286686658859 7:0.10058968514204025 4:0.0912727564573288 0:0.08377459645271301 9:0.0826939046382904 2:0.0611950121819973
9,5:0.10934574156999588 3:0.10914736986160278 8:0.10910538583993912 1:0.1090858206152916 6:0.10906174033880234 7:0.10834262520074844 4:0.10164619982242584 0:0.09304776787757874 9:0.09158843010663986 2:0.05962890759110451
9,4:0.10885223746299744 7:0.10766205191612244 0:0.10668531805276871 9:0.10620157420635223 5:0.09822788089513779 3:0.09750432521104813 8:0.09730677306652069 1:0.09719458222389221 6:0.09681899845600128 2:0.0835462436079979
9,5:0.20300711691379547 3:0.19778606295585632 8:0.1947338879108429 1:0.192744642496109 6:0.18494784832000732 7:0.016085566952824593 4:0.005160400178283453 0:0.0025931657291948795 9:0.002374623902142048 2:0.0005666849319823086
9,6:0.12033464014530182 1:0.12014646828174591 8:0.12007790803909302 3:0.11994784325361252 5:0.11939428001642227 7:0.1032487228512764 4:0.09033232927322388 0:0.07953715324401855 9:0.07799236476421356 2:0.04898828640580177
9,0:0.16956408321857452 9:0.16784551739692688 4:0.16207705438137054 7:0.12296385318040848 5:0.06529002636671066 2:0.06375410407781601 3:0.06299138814210892 8:0.062401123344898224 1:0.06207434460520744 6:0.061038512736558914
9,7:0.10789250582456589 5:0.10465703159570694 4:0.10448046773672104 3:0.10424293577671051 8:0.10413054376840591 1:0.10406704246997833 6:0.10385782271623611 0:0.09880828857421875 9:0.09783323109149933 2:0.07003013044595718
9,6:0.14096195995807648 1:0.13974501192569733 8:0.13936738669872284 3:0.13869181275367737 5:0.13612931966781616 7:0.09285294264554977 4:0.07146675139665604 0:0.057285111397504807 9:0.0554182343184948 2:0.028081461787223816
9,4:0.2526942789554596 7:0.23369601368904114 0:0.12174300104379654 9:0.1075645387172699 5:0.058431219309568405 3:0.05453537032008171 8:0.05358200520277023 1:0.053064219653606415 6:0.05148850381374359 2:0.013200853951275349
9,6:0.11722052842378616 1:0.11712128669023514 8:0.11707618832588196 3:0.11698557436466217 5:0.11656711995601654 7:0.10353231430053711 4:0.09256288409233093 0:0.08305827528238297 9:0.08169575780630112 2:0.054180070757865906
9,5:0.13470546901226044 3:0.1342988908290863 8:0.13412383198738098 1:0.13400931656360626 6:0.1335173100233078 7:0.10919609665870667 4:0.08025143295526505 0:0.05974731966853142 9:0.057224683463573456 2:0.022925660014152527
9,6:0.16206896305084229 1:0.1595211923122406 8:0.1587096005678177 3:0.15724687278270721 5:0.15166352689266205 7:0.07557015866041183 4:0.04986853525042534 0:0.03617987409234047 9:0.03457389399409294 2:0.014597398228943348
9,6:0.12563583254814148 1:0.1253746747970581 8:0.125275120139122 3:0.12508371472358704 5:0.12425269931554794 7:0.10185515880584717 4:0.08596758544445038 0:0.07346484810113907 9:0.07171683013439178 2:0.04137353226542473
9,6:0.11512061208486557 1:0.11489710211753845 8:0.11482548713684082 3:0.1146954670548439 5:0.11418373137712479 7:0.10230989009141922 4:0.09353930503129959 0:0.08580300956964493 9:0.08460091054439545 2:0.060024481266736984
9,5:0.13806425034999847 7:0.13463187217712402 3:0.1341518610715866 8:0.13310302793979645 1:0.1325168013572693 6:0.13064877688884735 4:0.08353198319673538 0:0.051988761872053146 9:0.04845874011516571 2:0.012903927825391293
9,6:0.11863157898187637 1:0.11823602765798569 8:0.11811618506908417 3:0.11790329217910767 5:0.1171027272939682 7:0.10145512968301773 4:0.0909133106470108 0:0.08200077712535858 9:0.08065606653690338 2:0.054984912276268005
9,6:0.121290422976017 1:0.12108197063207626 8:0.12101288139820099 3:0.12088532745838165 5:0.1203610822558403 7:0.10400760173797607 4:0.09033211320638657 0:0.07862511277198792 9:0.07689470797777176 2:0.045508772134780884
9,6:0.17717264592647552 1:0.17255499958992004 8:0.17112423479557037 3:0.16858021914958954 5:0.15919044613838196 7:0.05988572910428047 4:0.035569652915000916 0:0.024257004261016846 9:0.022998059168457985 2:0.008666995912790298
9,6:0.14600877463817596 1:0.14546361565589905 8:0.14525753259658813 3:0.1448598951101303 5:0.14310528337955475 7:0.0938090980052948 4:0.06596080958843231 0:0.048900194466114044 9:0.04683719575405121 2:0.01979762129485607
9,7:0.14813147485256195 4:0.1183672696352005 5:0.1137542799115181 3:0.11024174094200134 8:0.10932714492082596 1:0.10882039368152618 6:0.10722698271274567 0:0.0833512470126152 9:0.07855739444494247 2:0.022222062572836876
9,6:0.14022357761859894 1:0.1393720656633377 8:0.13912056386470795 3:0.1386769711971283 5:0.1370164155960083 7:0.09862954914569855 4:0.07352632284164429 0:0.05627935752272606 9:0.05402490124106407 2:0.023130275309085846
9,6:0.11653898656368256 1:0.11635266989469528 8:0.1162840873003006 3:0.11615412682294846 5:0.11560874432325363 7:0.10234677791595459 4:0.09225422143936157 0:0.08375521004199982 9:0.08255819976329803 2:0.058146972209215164
9,6:0.10759308189153671 1:0.10758426040410995 8:0.10757620632648468 3:0.10755811631679535 5:0.10746113955974579 7:0.10318654030561447 4:0.09862493723630905 0:0.09390871971845627 9:0.0931367352604866 2:0.07337025552988052
9,9:0.21277765929698944 0:0.20194077491760254 2:0.17956125736236572 4:0.1333819031715393 7:0.08012627810239792 5:0.03990629315376282 3:0.0385671928524971 8:0.03822876513004303 1:0.03804294392466545 6:0.03746691346168518
9,6:0.1357618272304535 1:0.13457301259040833 8:0.1341952383518219 3:0.13351529836654663 5:0.13092809915542603 7:0.09231409430503845 4:0.07486642897129059 0:0.06340133398771286 9:0.06192334368824959 2:0.03852131590247154
9,6:0.15822666883468628 1:0.15532715618610382 8:0.15442432463169098 3:0.15281587839126587 5:0.14685465395450592 7:0.07681006193161011 4:0.05410917103290558 0:0.041559357196092606 9:0.040055111050605774 2:0.01981763355433941
9,4:0.24637997150421143 0:0.2129819691181183 9:0.1980370730161667 7:0.1320958137512207 5:0.03931482136249542 3:0.03713115677237511 8:0.03658938407897949 1:0.03629353642463684 6:0.03538309037685394 2:0.02579319104552269
9,4:0.2086513638496399 7:0.1767299473285675 0:0.14594443142414093 9:0.13561370968818665 5:0.0655568465590477 3:0.06200743466615677 8:0.06111641228199005 1:0.060627326369285583 6:0.059103310108184814 2:0.024649232625961304
9,7:0.10955816507339478 5:0.10830958187580109 3:0.10796951502561569 8:0.1078917533159256 1:0.10785267502069473 6:0.1077699214220047 4:0.10335809737443924 0:0.094617560505867 9:0.09310971945524216 2:0.059563007205724716
9,6:0.12673255801200867 1:0.12594188749790192 8:0.12569616734981537 3:0.12525689601898193 5:0.12360086292028427 7:0.09690298140048981 4:0.08294367790222168 0:0.07291614264249802 9:0.07156091183423996 2:0.04844790697097778
9,5:0.1078970655798912 3:0.10774879157543182 8:0.10771583020687103 1:0.10769979655742645 6:0.10767272859811783 7:0.10674446821212769 4:0.10109970718622208 0:0.09407228976488113 9:0.09293261170387268 2:0.06641671061515808
9,6:0.131497323513031 1:0.13053801655769348 8:0.13023707270622253 3:0.12969732284545898 5:0.12765096127986908 7:0.09513721615076065 4:0.07895214110612869 0:0.0677667185664177 9:0.0662921741604805 2:0.04223104938864708
9,6:0.11182130873203278 1:0.11172863841056824 8:0.11169897764921188 3:0.11164478957653046 5:0.11142759770154953 7:0.10408598929643631 4:0.09631519019603729 0:0.08886612206697464 9:0.08778999000787735 2:0.06462141126394272
9,2:0.5075184106826782 9:0.18511615693569183 0:0.1567509025335312 4:0.06309007853269577 7:0.02898980863392353 5:0.012215595692396164 3:0.011749206110835075 8:0.011632145382463932 1:0.011567997746169567 6:0.011369675397872925
9,6:0.12276642769575119 1:0.12251688539981842 8:0.12242557108402252 3:0.1222519651055336 5:0.12151192128658295 7:0.10191185027360916 4:0.08776788413524628 0:0.07651463150978088 9:0.07497291266918182 2:0.04735995829105377
9,6:0.12511153519153595 1:0.12458285689353943 8:0.12440389394760132 3:0.12407407909631729 5:0.1227584257721901 7:0.0983702540397644 4:0.08459996432065964 0:0.07445792108774185 9:0.07308197021484375 2:0.048559095710515976
9,6:0.12428579479455948 1:0.12370271980762482 8:0.12351010739803314 3:0.12315830588340759 5:0.12177946418523788 7:0.09782847762107849 4:0.08485759049654007 0:0.0754198208451271 9:0.07414335012435913 2:0.05131436884403229
9,6:0.11211266368627548 1:0.11206486821174622 8:0.11204434931278229 3:0.11200349032878876 5:0.11181619018316269 7:0.10432658344507217 4:0.09623268246650696 0:0.08855868130922318 9:0.0874624252319336 2:0.06337805837392807
9,6:0.11751580983400345 1:0.11738952249288559 8:0.11733702570199966 3:0.11723387986421585 5:0.1167728528380394 7:0.10334589332342148 4:0.09236209094524384 0:0.08285092562437057 9:0.08147083967924118 2:0.05372115224599838
9,2:0.5343541502952576 9:0.11792377382516861 0:0.11000404506921768 4:0.07109653949737549 7:0.04515298828482628 5:0.02506156824529171 3:0.024359697476029396 8:0.024181893095374107 1:0.024084193632006645 6:0.023781152442097664
9,6:0.1224617287516594 1:0.12218280136585236 8:0.1220790296792984 3:0.12188149988651276 5:0.12104406952857971 7:0.1012517586350441 4:0.08781898766756058 0:0.07718715816736221 9:0.07570739835500717 2:0.04838556423783302
9,7:0.10274343192577362 5:0.10206298530101776 3:0.10199832916259766 8:0.10198595374822617 1:0.10198058187961578 6:0.10197717696428299 4:0.10189107805490494 0:0.10007184743881226 9:0.09964702278375626 2:0.08564160019159317
9,9:0.4443812072277069 0:0.3387400507926941 4:0.08294697850942612 2:0.0600111149251461 7:0.028386153280735016 5:0.009584003128111362 3:0.009145333431661129 8:0.009036095812916756 1:0.008976396173238754 6:0.008792671374976635
9,6:0.12165692448616028 1:0.12119879573583603 8:0.12105553597211838 3:0.12079807370901108 5:0.11980951577425003 7:0.10034344345331192 4:0.08802273869514465 0:0.07829021662473679 9:0.07690757513046265 2:0.0519171766936779
9,6:0.12001270800828934 1:0.11991352587938309 8:0.11987172812223434 3:0.11978822201490402 5:0.11939559876918793 7:0.10418251901865005 4:0.09101445227861404 0:0.07968933135271072 9:0.0780603215098381 2:0.04807158559560776
9,6:0.11066774278879166 1:0.11042461544275284 8:0.11035149544477463 3:0.11022215336561203 5:0.10974156856536865 7:0.10106686502695084 4:0.09530918300151825 0:0.09025169163942337 9:0.089460089802742 2:0.07250458747148514
9,7:0.5282259583473206 4:0.25570860505104065 0:0.047942038625478745 9:0.0398094467818737 5:0.027774842455983162 3:0.02514277957379818 8:0.024516968056559563 1:0.02417987957596779 6:0.023164529353380203 2:0.0035349647514522076
9,4:0.5744954943656921 7:0.19147799909114838 0:0.08426962792873383 9:0.0674188882112503 5:0.01713070087134838 3:0.015727242454886436 8:0.015387821942567825 1:0.015203827060759068 6:0.014642595313489437 2:0.0042458344250917435
9,6:0.1302318125963211 1:0.12948010861873627 8:0.12923762202262878 3:0.12879833579063416 5:0.1271006166934967 7:0.0974472239613533 4:0.08096721768379211 0:0.06906178593635559 9:0.06744948774576187 2:0.0402257926762104
9,6:0.11556898057460785 1:0.1151743233203888 8:0.11505376547574997 3:0.11483960598707199 5:0.11404044926166534 7:0.10038720071315765 4:0.09201908856630325 0:0.08517922461032867 9:0.08415566384792328 2:0.06358169764280319
9,6:0.10857982188463211 1:0.10844513773918152 8:0.10840722173452377 3:0.10834168642759323 5:0.10810726881027222 7:0.10266376286745071 4:0.09748174250125885 0:0.09237316995859146 9:0.09159275889396667 2:0.07400742918252945
9,9:0.46819475293159485 0:0.35760289430618286 4:0.07839621603488922 2:0.03363991156220436 7:0.02473698928952217 5:0.00789475068449974 3:0.007518504746258259 8:0.007425002753734589 1:0.007373941596597433 6:0.007217033766210079
9,6:0.11855471879243851 1:0.1184389516711235 8:0.11839883029460907 3:0.11832346022129059 5:0.11800483614206314 7:0.10542324185371399 4:0.09255129843950272 0:0.08119182288646698 9:0.07960793375968933 2:0.04950491711497307
9,2:0.8504669666290283 9:0.03935402259230614 0:0.036307644098997116 4:0.022367313504219055 7:0.013941779732704163 5:0.007746505551040173 3:0.007532762363553047 8:0.007478517014533281 1:0.0074486760422587395 6:0.007355784066021442
9,6:0.10700102150440216 1:0.10690103471279144 8:0.10687367618083954 3:0.10682690888643265 5:0.106663279235363 7:0.10262558609247208 4:0.09836950153112411 0:0.09399519115686417 9:0.09331948310136795 2:0.0774243101477623
9,0:0.40792736411094666 9:0.3883824050426483 4:0.13003434240818024 7:0.029439587146043777 2:0.01016449835151434 5:0.007247266359627247 3:0.006843972019851208 8:0.006744652986526489 1:0.006690583657473326 6:0.006525339093059301
9,7:0.3423578143119812 4:0.24041207134723663 0:0.0828314870595932 9:0.07172463089227676 5:0.05586976557970047 3:0.051268287003040314 8:0.05014997348189354 1:0.049542635679244995 6:0.047682344913482666 2:0.008161000907421112
